ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000106615.5	NaN	1.9228	NaN	NaN	0.4016	NaN	NaN	NaN
ENSG00000237396.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258430.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267246.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000133131.10	NaN	NaN	NaN	NaN	0.7562	NaN	NaN	NaN
ENSG00000223023.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000159314.7	-0.4524	NaN	1.3263	NaN	0.2645	NaN	NaN	NaN
ENSG00000273071.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.0887
ENSG00000168237.13	1.8864	NaN	0.6784	NaN	3.0559	NaN	NaN	NaN
ENSG00000167992.8	-0.1821	0.6598	NaN	NaN	1.1041	NaN	NaN	NaN
ENSG00000250461.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000187531.9	-0.6712	1.7910	NaN	NaN	0.5429	NaN	NaN	NaN
ENSG00000127334.10	NaN	NaN	-1.2471	NaN	0.7338	NaN	NaN	NaN
ENSG00000169926.5	NaN	NaN	0.7175	NaN	0.9288	NaN	NaN	NaN
ENSG00000272688.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213593.5	NaN	NaN	0.9519	NaN	-1.5372	NaN	NaN	NaN
ENSG00000230647.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.0388
ENSG00000212195.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000254366.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000241785.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000223910.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000116857.12	NaN	1.9069	0.6073	NaN	0.5238	NaN	NaN	NaN
ENSG00000146151.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000238886.1	NaN	NaN	NaN	NaN	NaN	NaN	-3.6070	NaN
ENSG00000212232.1	NaN	NaN	NaN	NaN	NaN	NaN	-4.3917	NaN
ENSG00000213024.6	-1.9956	-0.4695	-1.2851	NaN	-0.0989	NaN	NaN	NaN
ENSG00000146674.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248103.1	NaN	NaN	NaN	NaN	NaN	NaN	2.6802	2.0851
ENSG00000257943.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000216490.3	NaN	NaN	NaN	NaN	2.6598	NaN	NaN	NaN
ENSG00000145675.10	NaN	0.5529	0.1743	NaN	0.7467	NaN	NaN	NaN
ENSG00000249000.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000117868.11	-1.8480	NaN	-0.7850	NaN	0.3139	NaN	NaN	NaN
ENSG00000249309.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000104998.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000229727.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000269095.1	NaN	NaN	NaN	NaN	0.8674	NaN	NaN	NaN
ENSG00000130377.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198346.6	NaN	NaN	NaN	NaN	0.0706	NaN	NaN	NaN
ENSG00000008083.9	-0.8997	NaN	NaN	NaN	0.9368	NaN	NaN	NaN
ENSG00000170091.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198298.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183662.6	NaN	NaN	NaN	NaN	-1.2631	NaN	NaN	NaN
ENSG00000132879.9	-0.3282	NaN	4.0659	NaN	2.4374	NaN	NaN	NaN
ENSG00000256658.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204099.7	0.8192	0.6460	1.0748	NaN	1.0061	NaN	NaN	NaN
ENSG00000165533.14	NaN	NaN	NaN	NaN	-0.8450	NaN	NaN	NaN
ENSG00000263563.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000255782.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.1476	NaN
ENSG00000256304.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000241278.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.8480
ENSG00000158352.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000157087.12	NaN	NaN	NaN	NaN	0.9423	NaN	NaN	NaN
ENSG00000215148.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000263640.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000196267.8	NaN	NaN	NaN	NaN	-1.6330	NaN	NaN	NaN
ENSG00000234595.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000251391.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000260566.2	NaN	NaN	NaN	NaN	NaN	NaN	0.3378	NaN
ENSG00000160813.2	NaN	NaN	NaN	NaN	-1.7326	NaN	NaN	NaN
ENSG00000048544.5	NaN	NaN	NaN	NaN	-2.2180	NaN	NaN	NaN
ENSG00000143028.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000139178.6	-2.2020	NaN	-1.7665	NaN	-0.8243	NaN	NaN	NaN
ENSG00000197099.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000136891.9	-0.6070	NaN	NaN	NaN	-0.2176	NaN	NaN	NaN
ENSG00000222467.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267761.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.4695
ENSG00000159733.9	NaN	NaN	NaN	NaN	-0.0079	NaN	NaN	NaN
ENSG00000149305.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000164893.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000245149.3	NaN	NaN	NaN	NaN	NaN	NaN	0.8524	NaN
ENSG00000270020.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000167930.11	-0.5782	NaN	0.0504	NaN	-0.4404	NaN	NaN	NaN
ENSG00000122068.8	NaN	NaN	NaN	NaN	-0.8047	NaN	NaN	NaN
ENSG00000167346.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231531.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000239466.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000181523.8	-1.5805	NaN	0.8317	NaN	0.6691	NaN	-2.5626	NaN
ENSG00000118873.11	-0.5102	NaN	NaN	NaN	-0.3489	NaN	NaN	NaN
ENSG00000090621.9	-0.8638	-0.6424	NaN	NaN	-2.7044	NaN	NaN	NaN
ENSG00000243364.3	NaN	NaN	NaN	NaN	2.4898	NaN	NaN	NaN
ENSG00000179909.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000164758.3	NaN	NaN	NaN	NaN	-2.4695	NaN	NaN	NaN
ENSG00000268361.1	NaN	NaN	NaN	NaN	0.1382	NaN	NaN	NaN
ENSG00000134744.9	-0.7001	NaN	NaN	NaN	-0.7152	NaN	NaN	NaN
ENSG00000165091.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188322.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000122033.10	NaN	NaN	NaN	NaN	-0.3175	NaN	NaN	NaN
ENSG00000139613.7	0.8429	1.1743	-0.6171	NaN	0.7316	NaN	NaN	NaN
ENSG00000178055.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205542.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000161647.14	-1.8846	NaN	NaN	NaN	0.1906	NaN	NaN	NaN
ENSG00000233128.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114423.14	-0.7997	NaN	NaN	NaN	-1.0052	NaN	NaN	NaN
ENSG00000238358.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000146197.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183793.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000244459.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000073350.9	-0.7792	-1.1476	-0.0772	NaN	-0.0153	NaN	NaN	NaN
ENSG00000115718.13	-0.3057	-0.0987	NaN	NaN	2.0042	NaN	NaN	NaN
ENSG00000237643.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000134077.11	NaN	NaN	NaN	NaN	-0.6566	NaN	NaN	NaN
ENSG00000165406.11	NaN	NaN	-0.2471	NaN	0.2150	NaN	NaN	NaN
ENSG00000254303.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000120742.6	NaN	-1.4695	1.1743	NaN	-1.0975	NaN	NaN	NaN
ENSG00000158113.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000073754.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000134321.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000012171.13	NaN	NaN	NaN	NaN	NaN	NaN	0.6859	1.2674
ENSG00000241684.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000227367.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000133657.10	-0.4251	-1.2631	0.9497	NaN	-0.5261	NaN	NaN	NaN
ENSG00000248334.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000147050.10	-1.4106	NaN	NaN	NaN	0.2819	NaN	NaN	NaN
ENSG00000254286.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000206760.1	NaN	NaN	NaN	NaN	NaN	NaN	-3.9860	NaN
ENSG00000130429.8	-0.4955	NaN	1.9679	NaN	0.5129	NaN	NaN	NaN
ENSG00000158301.14	NaN	NaN	NaN	NaN	2.4374	NaN	NaN	NaN
ENSG00000238133.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000113558.14	0.6300	1.3378	0.9779	NaN	-0.2270	NaN	NaN	NaN
ENSG00000149489.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000149639.10	-0.6781	2.1743	-0.7146	NaN	1.4909	NaN	NaN	NaN
ENSG00000189241.6	-0.5882	NaN	1.1743	NaN	NaN	NaN	NaN	NaN
ENSG00000258867.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.3469	-0.8694
ENSG00000252316.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000147231.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000083097.10	-0.7997	NaN	NaN	NaN	-0.5990	NaN	NaN	NaN
ENSG00000171848.9	2.9113	NaN	2.1743	NaN	1.4374	NaN	NaN	NaN
ENSG00000033100.10	0.1052	0.3378	NaN	NaN	-1.1871	NaN	NaN	NaN
ENSG00000167615.12	-0.2200	-0.5626	1.3030	NaN	1.1650	NaN	NaN	NaN
ENSG00000213931.1	NaN	NaN	NaN	NaN	-1.2905	NaN	NaN	NaN
ENSG00000257923.5	-2.2407	NaN	-0.1025	NaN	-0.3607	NaN	NaN	NaN
ENSG00000100142.10	NaN	NaN	-0.4695	NaN	-0.6252	NaN	NaN	NaN
ENSG00000125458.2	-1.0545	0.9679	-0.7691	NaN	1.9113	NaN	NaN	NaN
ENSG00000105576.11	-0.7629	0.9113	1.1187	NaN	0.0380	NaN	NaN	NaN
ENSG00000250910.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204227.4	1.2863	0.8524	NaN	NaN	0.6718	NaN	NaN	NaN
ENSG00000268081.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267251.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000119397.12	-1.0545	NaN	NaN	NaN	-0.6366	NaN	NaN	NaN
ENSG00000237579.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000227533.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3049
ENSG00000143553.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183346.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213830.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205208.4	NaN	NaN	3.4374	NaN	NaN	NaN	NaN	NaN
ENSG00000066629.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000146005.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000167657.7	-0.7691	NaN	0.8524	NaN	0.5078	NaN	NaN	NaN
ENSG00000213036.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000163832.11	NaN	NaN	NaN	NaN	0.6550	NaN	NaN	NaN
ENSG00000225420.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248601.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213171.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000232234.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000260276.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.6429	-0.9885
ENSG00000241720.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000263257.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.5882
ENSG00000232301.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188452.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000135900.3	NaN	NaN	NaN	NaN	-1.4277	NaN	NaN	NaN
ENSG00000173614.9	NaN	NaN	NaN	NaN	-1.7455	NaN	NaN	NaN
ENSG00000149527.13	4.1003	NaN	NaN	NaN	1.4374	NaN	NaN	NaN
ENSG00000207588.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000107249.17	NaN	NaN	NaN	NaN	-0.3352	NaN	NaN	NaN
ENSG00000004975.7	0.7973	0.6825	-0.0101	NaN	1.5643	NaN	NaN	NaN
ENSG00000189001.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000196214.6	NaN	NaN	NaN	NaN	-0.2216	NaN	NaN	NaN
ENSG00000243224.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188800.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000165138.12	-1.3955	NaN	-2.0736	NaN	-0.3830	NaN	NaN	NaN
ENSG00000131242.11	-0.7850	NaN	1.0346	NaN	1.2352	NaN	NaN	NaN
ENSG00000245146.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000102119.6	NaN	NaN	NaN	NaN	1.3885	NaN	NaN	NaN
ENSG00000213221.4	NaN	NaN	1.7104	NaN	1.9679	NaN	NaN	NaN
ENSG00000170684.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000181029.7	NaN	NaN	NaN	NaN	2.7104	NaN	NaN	NaN
ENSG00000149929.11	-2.2351	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000214770.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000256981.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.4106	NaN
ENSG00000267321.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.7326
ENSG00000097021.15	-0.2851	NaN	NaN	NaN	1.2511	NaN	NaN	NaN
ENSG00000236922.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000225594.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000260580.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000222345.1	NaN	NaN	NaN	NaN	NaN	NaN	-1.8106	NaN
ENSG00000137185.7	-2.1476	NaN	NaN	NaN	-1.2256	NaN	NaN	NaN
ENSG00000226764.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205060.6	NaN	NaN	-0.2631	NaN	-1.1128	NaN	NaN	NaN
ENSG00000267375.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000259803.2	0.8078	NaN	1.5529	NaN	2.1632	NaN	NaN	NaN
ENSG00000255087.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000266437.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000269881.1	-1.0221	NaN	NaN	NaN	-0.1311	NaN	NaN	NaN
ENSG00000167632.10	-0.7326	NaN	NaN	NaN	0.7867	NaN	NaN	NaN
ENSG00000196972.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000006831.9	-0.8480	NaN	-1.1851	NaN	0.2633	NaN	NaN	NaN
ENSG00000223986.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000222404.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000177000.6	NaN	-0.6330	0.1934	NaN	1.5794	NaN	NaN	NaN
ENSG00000170365.5	NaN	2.0540	NaN	NaN	-0.3529	NaN	NaN	NaN
ENSG00000131089.9	NaN	NaN	NaN	NaN	-0.1476	NaN	NaN	NaN
ENSG00000241123.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000110079.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000154122.8	NaN	NaN	-1.1476	NaN	-0.5443	NaN	NaN	NaN
ENSG00000169955.6	0.2060	NaN	0.2244	NaN	2.8028	NaN	NaN	NaN
ENSG00000110169.6	NaN	NaN	NaN	NaN	3.0223	NaN	NaN	NaN
ENSG00000164175.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000255154.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198633.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000206337.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3788
ENSG00000234810.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000086666.14	NaN	NaN	3.3549	NaN	-0.4426	NaN	NaN	NaN
ENSG00000170385.9	-1.1476	NaN	-0.2851	NaN	NaN	NaN	NaN	NaN
ENSG00000197653.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000116754.9	-1.5168	-0.9549	0.0837	NaN	0.0808	NaN	NaN	NaN
ENSG00000112337.6	-3.2351	NaN	NaN	NaN	-1.7153	NaN	NaN	NaN
ENSG00000134802.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000152527.9	NaN	NaN	NaN	NaN	-0.7326	NaN	NaN	NaN
ENSG00000247675.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000162745.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000207118.1	NaN	NaN	NaN	NaN	NaN	NaN	-1.9451	NaN
ENSG00000196338.8	NaN	NaN	NaN	NaN	1.2100	NaN	NaN	NaN
ENSG00000128253.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000271717.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000074660.11	NaN	NaN	NaN	NaN	-0.0101	NaN	NaN	NaN
ENSG00000235295.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000250232.1	NaN	NaN	NaN	NaN	1.2184	NaN	NaN	NaN
ENSG00000224420.3	NaN	2.1582	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000143612.14	-1.4277	-2.1476	-0.0101	NaN	-1.5950	NaN	NaN	NaN
ENSG00000254587.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000184986.6	NaN	NaN	NaN	NaN	1.5629	NaN	NaN	NaN
ENSG00000100095.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000184863.6	-1.1815	-0.5626	0.8919	NaN	0.5196	NaN	NaN	NaN
ENSG00000125257.9	NaN	NaN	NaN	NaN	-0.0096	NaN	NaN	NaN
ENSG00000225681.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000161405.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000237513.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000262209.1	NaN	NaN	0.8524	NaN	-1.3099	NaN	NaN	NaN
ENSG00000181333.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000111254.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000031081.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267042.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000207088.1	NaN	NaN	NaN	NaN	NaN	NaN	-4.9401	NaN
ENSG00000131459.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000178107.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267905.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000167619.7	NaN	NaN	NaN	NaN	1.7910	NaN	NaN	NaN
ENSG00000250644.1	-1.9980	NaN	NaN	NaN	0.6750	NaN	NaN	NaN
ENSG00000219747.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000180178.6	NaN	NaN	NaN	NaN	NaN	NaN	-0.8846	0.9643
ENSG00000132661.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114686.4	NaN	NaN	NaN	NaN	-1.9455	NaN	NaN	NaN
ENSG00000250734.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000199266.1	NaN	NaN	NaN	NaN	NaN	NaN	-5.9289	NaN
ENSG00000167355.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2679
ENSG00000181788.3	-0.9549	-0.7850	-0.7997	NaN	-1.1904	NaN	NaN	NaN
ENSG00000065060.12	-1.4488	NaN	-0.5461	NaN	-0.7149	NaN	NaN	NaN
ENSG00000196449.3	NaN	NaN	NaN	NaN	-1.2631	NaN	NaN	NaN
ENSG00000131848.5	NaN	3.7399	NaN	NaN	-0.4740	NaN	NaN	NaN
ENSG00000075426.7	-2.3492	-0.8638	-0.9720	NaN	-1.1707	NaN	NaN	NaN
ENSG00000219565.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000163536.8	NaN	NaN	NaN	NaN	0.2244	NaN	NaN	NaN
ENSG00000120279.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000202314.1	NaN	NaN	NaN	NaN	NaN	NaN	-4.9025	NaN
ENSG00000116473.10	NaN	1.8524	NaN	NaN	-0.4013	NaN	NaN	NaN
ENSG00000234173.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000244242.1	NaN	NaN	NaN	NaN	1.0044	NaN	NaN	NaN
ENSG00000174225.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000228544.1	NaN	NaN	NaN	NaN	NaN	NaN	0.9849	0.6409
ENSG00000171320.10	NaN	NaN	NaN	NaN	2.1154	NaN	NaN	NaN
ENSG00000168303.6	NaN	NaN	-1.0805	NaN	NaN	NaN	NaN	NaN
ENSG00000228218.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000162231.9	-0.8846	-0.1476	0.3652	NaN	1.0388	NaN	NaN	NaN
ENSG00000137210.9	NaN	NaN	-1.4695	NaN	0.2109	NaN	NaN	-1.3039
ENSG00000066813.10	NaN	NaN	NaN	NaN	-0.2147	NaN	NaN	NaN
ENSG00000240898.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204860.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183508.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000179532.8	-0.3402	0.5198	NaN	NaN	-0.3002	NaN	NaN	NaN
ENSG00000252155.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000186910.3	-2.0736	NaN	NaN	NaN	-1.0825	NaN	NaN	NaN
ENSG00000225672.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231970.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188566.7	0.9593	NaN	NaN	NaN	0.7901	NaN	NaN	NaN
ENSG00000173457.6	1.5529	2.5369	NaN	NaN	2.4374	NaN	NaN	NaN
ENSG00000137944.12	NaN	NaN	NaN	NaN	-0.8180	NaN	NaN	NaN
ENSG00000143434.11	-0.7850	1.6755	NaN	NaN	1.3583	NaN	NaN	NaN
ENSG00000269510.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000229645.4	NaN	NaN	NaN	NaN	NaN	NaN	1.7269	NaN
ENSG00000164176.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000272223.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258527.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000159398.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138435.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000249364.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.2996
ENSG00000151065.9	-3.8480	NaN	NaN	NaN	-0.5950	NaN	NaN	NaN
ENSG00000168878.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000224886.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000235609.4	NaN	NaN	NaN	NaN	NaN	NaN	-0.7326	-0.8257
ENSG00000198887.7	-0.2351	NaN	NaN	NaN	-0.7799	NaN	NaN	NaN
ENSG00000228486.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.2065
ENSG00000251252.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000125726.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000166340.10	-1.6276	NaN	0.6409	NaN	1.5198	NaN	NaN	NaN
ENSG00000141012.8	1.6409	4.2447	1.3263	NaN	2.2293	NaN	NaN	NaN
ENSG00000013293.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000222386.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000259519.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000251369.4	NaN	NaN	NaN	NaN	-0.9956	NaN	NaN	NaN
ENSG00000240602.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
