ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000069849.6	13	5	13	0	138	0	0	0
ENSG00000115020.12	26	1	20	0	196	0	0	0
ENSG00000133488.10	1	0	0	0	1	0	0	0
ENSG00000075292.14	47	18	1	0	1240	0	0	2
ENSG00000148908.10	0	0	0	0	14	0	0	0
ENSG00000114648.7	3	1	9	0	108	0	0	0
ENSG00000196453.7	4	0	1	0	32	0	0	0
ENSG00000198556.9	3	3	21	0	96	0	0	0
ENSG00000215440.7	135	125	71	0	1161	0	6	7
ENSG00000138297.9	4	0	2	0	9	0	0	0
ENSG00000258527.1	0	0	0	0	0	0	1	0
ENSG00000006118.10	96	9	43	0	129	0	0	0
ENSG00000241720.2	0	0	0	0	0	0	0	5
ENSG00000184445.7	17	6	0	0	64	0	0	0
ENSG00000187720.10	0	0	0	0	6	0	0	0
ENSG00000187416.7	0	0	0	0	2	0	0	0
ENSG00000272198.1	0	0	0	0	0	0	2	0
ENSG00000205111.4	1	0	0	0	7	0	0	0
ENSG00000256967.1	0	0	0	0	0	0	6	0
ENSG00000273088.1	12	0	0	0	137	0	0	0
ENSG00000105136.15	2	0	0	0	10	0	0	0
ENSG00000145348.12	15	12	2	0	852	0	0	0
ENSG00000179918.15	22	6	23	0	0	0	0	0
ENSG00000248242.1	0	0	0	0	0	0	0	2
ENSG00000267374.1	0	0	0	0	0	0	2	881
ENSG00000136059.10	1	1	0	0	32	0	0	0
ENSG00000188365.3	0	0	0	0	0	0	1	3
ENSG00000243251.4	10	0	0	0	18	0	0	0
ENSG00000102870.4	17	7	25	0	96	0	0	0
ENSG00000230530.1	0	0	0	0	0	0	2	1
ENSG00000215424.5	0	0	0	0	0	0	12	34
ENSG00000186230.6	3	2	0	0	45	0	0	0
ENSG00000170412.12	18	17	17	0	139	0	0	0
ENSG00000266844.1	0	0	0	0	0	0	1	14
ENSG00000141540.6	1	5	0	0	18	0	0	0
ENSG00000178935.5	37	1	5	0	24	0	0	0
ENSG00000104660.13	1	4	5	0	25	0	0	61
ENSG00000167264.13	8	8	2	0	218	0	0	0
ENSG00000164252.8	3	1	4	0	22	0	0	0
ENSG00000235370.5	0	0	0	0	0	0	6	0
ENSG00000259784.1	16	18	0	0	484	0	0	0
ENSG00000062716.6	20	4	130	0	359	0	66	0
ENSG00000239906.1	0	0	0	0	0	0	0	6
ENSG00000074319.8	14	2	1	0	66	0	0	0
ENSG00000136052.5	0	1	0	0	60	0	0	0
ENSG00000169242.7	11	6	31	0	166	0	0	0
ENSG00000155980.7	15	0	44	0	163	0	0	0
ENSG00000198912.6	3	0	3	0	51	0	0	0
ENSG00000249856.1	0	0	0	0	0	0	0	1
ENSG00000171314.8	0	0	3	0	19	0	0	0
ENSG00000198730.3	5	0	1	0	5	0	0	0
ENSG00000268182.1	1	0	0	0	14	0	0	0
ENSG00000227375.1	0	0	0	0	0	0	1	0
ENSG00000116117.13	3	1	0	0	245	0	0	0
ENSG00000109519.8	5	0	7	0	12	0	0	0
ENSG00000261819.1	0	0	0	0	0	0	1	0
ENSG00000233852.1	0	0	0	0	0	0	0	6
ENSG00000197498.8	1	0	0	0	51	0	8	0
ENSG00000068438.10	8	7	2	0	60	0	0	0
ENSG00000138795.5	0	0	0	0	2	0	0	0
ENSG00000081791.4	21	1	19	0	293	0	0	0
ENSG00000265480.1	0	0	0	0	0	0	0	1
ENSG00000134352.15	34	9	177	0	176	0	0	0
ENSG00000145740.14	6	2	1	0	32	0	0	0
ENSG00000179029.10	0	0	155	0	0	0	0	0
ENSG00000131069.15	13	1	6	0	202	0	0	0
ENSG00000181007.7	1	0	2	0	10	0	0	0
ENSG00000158864.8	23	0	9	0	33	0	0	1
ENSG00000231689.1	0	0	0	0	0	0	0	2
ENSG00000236680.1	0	0	0	0	0	0	1	0
ENSG00000163050.12	114	14	24	0	8771	0	0	0
ENSG00000165643.6	1	0	1	0	4	0	0	0
ENSG00000243649.4	135	55	13	0	421	0	0	0
ENSG00000171224.7	0	0	3	0	2	0	0	0
ENSG00000115568.11	36	22	3	0	29	0	1	0
ENSG00000165417.7	5	5	72	0	80	0	0	0
ENSG00000162378.8	0	4	6	0	61	0	0	0
ENSG00000177728.10	76	23	15	0	332	0	0	0
ENSG00000135631.11	10	1	21	0	225	0	0	0
ENSG00000174442.7	6	0	43	0	19	0	0	0
ENSG00000204666.3	0	0	0	0	0	0	1	0
ENSG00000160953.10	20	6	25	0	656	0	0	0
ENSG00000235529.1	0	0	0	0	0	0	27	12
ENSG00000267904.1	0	0	0	0	0	0	0	3
ENSG00000143869.5	10	14	28	0	22	0	0	0
ENSG00000111676.10	338	65	16	0	858	0	0	0
ENSG00000161583.12	0	0	0	0	1	0	0	0
ENSG00000237476.1	0	0	0	0	0	0	3	15
ENSG00000101187.11	56	4	8	0	817	0	1	58
ENSG00000170871.7	14	5	31	0	484	0	0	0
ENSG00000258525.1	0	0	0	0	0	0	9	20
ENSG00000204775.4	0	0	0	0	24	0	0	0
ENSG00000165140.5	0	0	0	0	1	0	0	0
ENSG00000157764.8	7	1	34	0	286	0	0	0
ENSG00000258632.2	0	0	0	0	0	0	0	1
ENSG00000105819.9	10	1	0	0	28	0	0	0
ENSG00000260518.1	0	0	0	0	0	0	0	7
ENSG00000118971.3	0	0	5	0	9	0	0	0
ENSG00000189056.9	278	25	35	0	3137	0	0	0
ENSG00000180530.5	14	15	73	0	988	0	0	0
ENSG00000035115.17	5	31	14	0	400	0	0	1
ENSG00000003056.3	12	0	10	0	18	0	0	0
ENSG00000182318.5	4	0	21	0	13	0	0	0
ENSG00000139915.14	0	0	0	0	4	0	0	0
ENSG00000263142.1	0	0	0	0	0	0	1	36
ENSG00000153291.11	0	0	0	0	5	0	0	0
ENSG00000255343.1	0	0	0	0	0	0	13	2
ENSG00000255439.2	23	2	0	0	184	0	28	76
ENSG00000260065.1	0	0	0	0	0	0	6	0
ENSG00000169862.14	0	0	0	0	3	0	0	0
ENSG00000207175.1	0	0	0	0	0	0	4	0
ENSG00000131725.9	4	2	2	0	67	0	0	0
ENSG00000091039.12	4	4	8	0	249	0	0	0
ENSG00000073111.9	22	0	13	0	123	0	0	0
ENSG00000151812.10	0	0	0	0	1	0	0	0
ENSG00000186314.7	0	3	3	0	90	0	1	253
ENSG00000173692.8	18	1	9	0	338	0	0	0
ENSG00000229789.1	0	0	0	0	0	0	0	6
ENSG00000113558.14	12	14	96	0	53	0	0	0
ENSG00000113360.12	24	1	2	0	187	0	0	0
ENSG00000010165.15	8	1	11	0	25	0	0	2
ENSG00000163017.9	0	0	0	0	1	0	0	0
ENSG00000161692.13	6	0	1	0	87	0	0	0
ENSG00000243509.4	12	13	0	0	18	0	0	0
ENSG00000087076.4	2	6	0	0	16	0	0	0
ENSG00000203401.4	0	0	0	0	0	0	15	0
ENSG00000154217.10	0	5	2	0	226	0	0	0
ENSG00000269949.1	0	0	0	0	0	0	1	0
ENSG00000151461.15	19	4	4	0	183	0	0	0
ENSG00000171720.5	4	1	6	0	81	0	0	0
ENSG00000124635.7	3	0	2	0	1	0	0	0
ENSG00000165478.6	20	7	123	0	172	0	0	0
ENSG00000116793.11	2	1	1	0	60	0	2	0
ENSG00000158234.8	0	0	0	0	19	0	0	0
ENSG00000181754.6	0	0	5	0	0	0	0	0
ENSG00000177156.6	5	0	2	0	78	0	0	0
ENSG00000236754.1	0	0	0	0	0	0	1	1
ENSG00000128595.12	22	5	57	0	131	0	0	0
ENSG00000156113.16	0	0	0	0	3	0	0	0
ENSG00000166763.7	0	0	0	0	0	0	2	0
ENSG00000144677.10	16	5	85	0	1039	0	0	0
ENSG00000269035.1	0	0	0	0	2	0	0	0
ENSG00000214668.4	0	0	0	0	0	0	0	2
ENSG00000152082.9	20	4	0	0	210	0	0	0
ENSG00000252213.1	0	0	0	0	0	0	20	0
ENSG00000130254.7	61	2	6	0	306	0	0	0
ENSG00000116273.5	3	2	27	0	21	0	0	0
ENSG00000170049.5	15	0	0	0	22	0	3	0
ENSG00000231217.1	0	0	0	0	0	0	0	4
ENSG00000104731.9	49	2	54	0	704	0	152	2596
ENSG00000120798.12	2	2	1	0	43	0	0	0
ENSG00000167676.3	4	0	3	0	8	0	0	0
ENSG00000250404.1	0	0	0	0	0	0	5	13
ENSG00000072110.9	63	32	7	0	1725	0	0	0
ENSG00000083457.7	2	1	0	0	57	0	0	0
ENSG00000177951.13	13	7	99	0	69	0	0	0
ENSG00000120278.10	1	0	0	0	2	0	0	0
ENSG00000170579.10	0	0	0	0	13	0	0	0
ENSG00000186007.5	0	4	0	0	234	0	0	1
ENSG00000165119.14	44	19	28	0	275	0	0	0
ENSG00000173918.10	0	2	0	0	18	0	0	0
ENSG00000111897.6	24	1	76	0	52	0	0	0
ENSG00000171488.10	0	0	0	0	5	0	0	1
ENSG00000252531.1	0	0	0	0	0	0	10	0
ENSG00000230397.1	0	0	0	0	0	0	1	0
ENSG00000258337.1	0	0	0	0	0	0	2	28
ENSG00000132000.7	0	1	0	0	2	0	0	0
ENSG00000161179.9	8	0	2	0	18	0	0	0
ENSG00000250286.1	0	0	0	0	0	0	9	9
ENSG00000119685.15	7	2	4	0	271	0	0	41
ENSG00000151414.10	0	0	3	0	164	0	0	0
ENSG00000198000.7	12	3	1	0	64	0	0	0
ENSG00000068781.16	0	0	0	0	9	0	0	0
ENSG00000259146.2	0	0	0	0	0	0	0	3
ENSG00000187239.12	13	5	44	0	238	0	0	0
ENSG00000147804.5	86	22	5	0	269	0	26	1
ENSG00000187446.7	2	2	81	0	44	0	0	0
ENSG00000184056.10	5	0	0	0	22	0	0	0
ENSG00000143178.8	0	0	0	0	8	0	0	0
ENSG00000124496.8	0	0	0	0	4	0	0	0
ENSG00000136213.7	3	3	0	0	71	0	0	0
ENSG00000254286.1	0	0	0	0	0	0	0	6
ENSG00000259926.1	0	0	0	0	0	0	2	1
ENSG00000272762.1	7	3	0	0	443	0	0	0
ENSG00000168528.7	13	7	2	0	305	0	0	0
ENSG00000248265.1	0	0	0	0	0	0	0	7
ENSG00000265479.1	0	0	0	0	0	0	8	90
ENSG00000164244.16	6	0	11	0	30	0	0	0
ENSG00000253159.1	0	0	12	0	11	0	0	0
ENSG00000077549.13	9	45	26	0	1312	0	0	0
ENSG00000083097.10	7	0	0	0	49	0	0	2
ENSG00000128536.11	2	1	0	0	63	0	30	708
ENSG00000254689.1	0	0	0	0	0	0	0	2
ENSG00000171456.12	110	41	46	0	1772	0	0	0
ENSG00000183598.3	3	0	0	0	0	0	0	0
ENSG00000133392.12	0	0	0	0	1	0	0	0
ENSG00000137992.10	2	0	3	0	41	0	0	0
ENSG00000101162.3	0	1	0	0	2	0	0	0
ENSG00000141012.8	38	21	25	0	1418	0	0	0
ENSG00000111981.4	0	0	0	0	4	0	0	0
ENSG00000243403.1	0	0	0	0	0	0	1	0
ENSG00000063438.12	2	0	0	0	251	0	0	0
ENSG00000267010.1	0	0	0	0	0	0	2	0
ENSG00000255142.1	0	0	0	0	0	0	8	9
ENSG00000237522.1	0	0	0	0	0	0	5	0
ENSG00000260336.1	0	0	0	0	0	0	63	0
ENSG00000260179.1	0	0	0	0	0	0	7	0
ENSG00000138092.6	4	2	40	0	75	0	0	0
ENSG00000240376.1	0	0	0	0	0	0	1	0
ENSG00000259723.1	0	0	0	0	0	0	2	366
ENSG00000255730.2	3	1	3	0	221	0	0	133
ENSG00000188626.5	0	0	0	0	0	0	0	2
ENSG00000237065.2	0	0	0	0	0	0	4	0
ENSG00000263214.1	0	0	0	0	0	0	1	4
ENSG00000205794.4	0	0	0	0	0	0	1	4
ENSG00000198265.7	34	5	62	0	550	0	0	0
ENSG00000183479.8	1	8	0	0	176	0	0	0
ENSG00000262412.1	0	0	0	0	0	0	0	1
ENSG00000089220.4	126	18	370	0	79	0	0	0
ENSG00000241316.2	0	0	0	0	0	0	4	101
ENSG00000165409.11	0	0	0	0	2	0	0	0
ENSG00000169621.5	3	0	0	0	56	0	0	1
ENSG00000110719.5	116	129	1	0	349	0	0	0
ENSG00000061794.8	0	0	6	0	25	0	0	0
ENSG00000072694.14	0	0	0	0	11	0	0	0
ENSG00000230521.1	0	0	0	0	0	0	1	0
ENSG00000240652.1	0	0	0	0	0	0	1	0
ENSG00000178035.7	16	1	0	0	45	0	0	0
ENSG00000120727.8	6	9	16	0	80	0	0	0
ENSG00000176978.9	2	0	0	0	16	0	0	0
ENSG00000160818.12	9	0	3	0	30	0	0	0
ENSG00000257831.1	0	0	0	0	0	0	0	2
ENSG00000146757.9	2	0	1	0	32	0	0	0
ENSG00000151502.6	2	1	4	0	80	0	0	0
ENSG00000108231.7	0	0	0	0	1	0	0	0
ENSG00000272462.2	0	0	0	0	0	0	10	2
ENSG00000272078.1	0	0	0	0	0	0	1	1
ENSG00000138363.10	29	4	3	0	179	0	0	0
ENSG00000112695.7	2	0	0	0	9	0	0	0
ENSG00000185519.8	0	0	0	0	1	0	0	0
ENSG00000141252.15	8	0	22	0	517	0	0	0
ENSG00000169855.15	47	9	6	0	1227	0	0	0
ENSG00000263717.1	0	0	0	0	0	0	0	2
ENSG00000156011.12	4	0	15	0	540	0	0	0
ENSG00000141504.7	8	2	2	0	48	0	0	0
ENSG00000270956.1	0	0	0	0	0	0	3	0
ENSG00000261740.1	1	0	0	0	0	0	0	0
ENSG00000070047.7	144	1	28	0	853	0	0	0
ENSG00000140450.7	0	0	2	0	3	0	0	0
ENSG00000010322.11	102	2	123	0	1405	0	0	0
ENSG00000231595.1	0	0	0	0	0	0	0	14
ENSG00000266865.2	0	0	0	0	0	0	0	1
ENSG00000196323.7	4	2	19	0	163	0	0	0
ENSG00000158816.11	0	0	0	0	1	0	0	0
ENSG00000204860.4	0	0	0	0	0	0	8	2
ENSG00000103044.6	0	0	0	0	8	0	0	0
ENSG00000233334.2	0	0	0	0	0	0	0	1
ENSG00000242553.1	0	0	0	0	0	0	1	42
ENSG00000080345.13	41	41	85	0	178	0	2	57
ENSG00000167785.4	4	1	2	0	13	0	0	0
ENSG00000173681.12	3	0	6	0	33	0	0	0
ENSG00000106346.7	1	1	2	0	180	0	0	0
ENSG00000235373.1	0	0	0	0	0	0	5	6
ENSG00000144591.13	25	13	7	0	201	0	0	0
ENSG00000166526.12	14	12	7	0	70	0	0	0
ENSG00000135976.12	19	1	0	0	186	0	0	0
ENSG00000162520.10	1	0	0	0	7	0	0	0
ENSG00000229591.1	0	0	0	0	0	0	2	0
ENSG00000267280.1	0	0	0	0	0	0	34	221
ENSG00000242515.1	0	0	1	0	6	0	0	0
ENSG00000204084.8	16	2	18	0	85	0	0	0
ENSG00000270055.1	0	0	0	0	0	0	2	0
ENSG00000148516.17	8	7	0	0	470	0	1	0
ENSG00000184787.14	5	3	8	0	113	0	0	0
ENSG00000196476.7	33	1	32	0	170	0	0	0
ENSG00000162616.8	4	3	7	0	54	0	9	3
ENSG00000239653.1	0	0	0	0	0	0	14	19
ENSG00000125676.15	29	0	11	0	189	0	0	0
ENSG00000177600.4	34	25	0	0	74	0	0	0
ENSG00000183044.7	23	29	62	0	893	0	0	0
ENSG00000215769.4	0	0	0	0	0	0	125	199
ENSG00000166349.5	0	0	0	0	0	0	0	1
ENSG00000110958.11	6	14	30	0	104	0	0	0
ENSG00000167815.7	15	1	9	0	28	0	0	0
ENSG00000270136.1	3	10	7	0	101	0	0	0
ENSG00000233010.1	0	0	0	0	0	0	2	0
ENSG00000143224.13	6	2	0	0	17	0	1	0
ENSG00000150477.10	4	0	0	0	189	0	2	0
ENSG00000259762.1	0	0	0	0	0	0	0	7
ENSG00000229267.2	0	0	0	0	0	0	0	29
ENSG00000222346.1	0	0	0	0	0	0	1	0
ENSG00000257681.1	0	0	0	0	0	0	1	73
ENSG00000204338.4	0	0	0	0	0	0	22	2
ENSG00000108021.15	24	13	2	0	317	0	0	0
ENSG00000174405.9	1	1	0	0	19	0	0	0
ENSG00000272840.1	0	0	0	0	0	0	0	8
ENSG00000140853.11	22	2	1	0	189	0	0	0
ENSG00000068971.9	9	7	4	0	36	0	0	0
ENSG00000233611.3	0	0	0	0	0	0	0	10
ENSG00000188825.9	0	0	0	0	0	0	64	0
ENSG00000140612.9	9	1	6	0	103	0	0	0
ENSG00000266933.1	0	0	0	0	0	0	0	30
ENSG00000160401.10	0	1	0	0	0	0	0	0
ENSG00000259376.1	0	0	0	0	0	0	1	12
ENSG00000229422.1	0	0	0	0	0	0	2	0
ENSG00000134900.7	14	0	4	0	173	0	0	0
ENSG00000254061.1	0	0	0	0	0	0	2	0
ENSG00000234737.1	0	0	0	0	0	0	6	0
ENSG00000095397.9	9	9	1	0	255	0	0	0
ENSG00000100714.11	25	1	5	0	98	0	0	0
ENSG00000266507.1	0	0	0	0	0	0	32	0
ENSG00000221340.1	0	0	0	0	0	0	1	0
ENSG00000147439.7	2	0	21	0	117	0	0	0
ENSG00000213842.2	0	0	0	0	0	0	1	0
ENSG00000122545.13	5	0	11	0	117	0	0	0
ENSG00000164209.12	4	6	2	0	31	0	0	0
ENSG00000260425.1	0	0	0	0	0	0	1	1
ENSG00000213600.2	0	0	0	0	0	0	3	2
ENSG00000197013.5	0	0	0	0	15	0	0	0
ENSG00000133710.11	0	0	0	0	1	0	0	0
ENSG00000116254.13	2	0	0	0	11	0	0	0
ENSG00000225578.1	0	0	0	0	0	0	1	1
ENSG00000139318.7	15	15	74	0	23	0	0	0
ENSG00000229338.1	0	0	0	0	0	0	0	1
ENSG00000240370.2	0	0	0	0	0	0	7	22
ENSG00000255112.2	0	0	5	0	0	0	0	0
ENSG00000085514.11	0	3	0	0	28	0	0	0
ENSG00000179148.5	1	0	0	0	0	0	0	0
ENSG00000178130.8	0	0	0	0	0	0	0	1
ENSG00000175287.14	2	0	0	0	60	0	0	0
ENSG00000163788.9	17	0	25	0	195	0	0	10
ENSG00000171791.10	0	0	0	0	19	0	0	0
ENSG00000103479.10	21	1	20	0	77	0	0	0
ENSG00000132661.3	0	0	0	0	4	0	0	0
ENSG00000137259.2	11	0	2	0	0	0	0	0
ENSG00000204442.2	0	0	0	0	1	0	0	0
ENSG00000120899.13	3	3	5	0	81	0	0	0
ENSG00000133665.8	0	0	0	0	6	0	0	0
ENSG00000165246.8	4	4	3	0	392	0	0	0
ENSG00000248871.1	1	0	3	0	21	0	0	0
ENSG00000269026.2	2	1	0	0	235	0	0	0
ENSG00000198924.3	2	0	0	0	5	0	0	0
ENSG00000263033.1	0	0	0	0	0	0	1	7
ENSG00000171812.6	0	0	0	0	2	0	0	0
ENSG00000153391.11	2	1	0	0	65	0	0	0
ENSG00000113645.9	11	6	4	0	335	0	0	0
ENSG00000162889.6	12	22	25	0	581	0	0	0
ENSG00000246523.3	0	0	0	0	0	0	1	52
ENSG00000011454.12	10	1	12	0	330	0	0	0
ENSG00000113763.6	0	0	0	0	6	0	0	0
ENSG00000181315.6	0	0	1	0	44	0	0	0
ENSG00000186187.7	22	28	28	0	1152	0	0	0
ENSG00000180425.7	1	1	0	0	2	0	0	0
ENSG00000197879.10	31	23	14	0	268	0	0	0
ENSG00000207653.1	0	0	0	0	0	0	2	0
ENSG00000235088.1	0	0	0	0	0	0	2	3
ENSG00000137770.9	6	3	12	0	180	0	0	0
ENSG00000267747.1	0	0	0	0	0	0	0	395
ENSG00000237292.1	0	0	0	0	0	0	0	1
ENSG00000229212.3	0	0	0	0	0	0	2	1
ENSG00000169330.4	0	0	0	0	10	0	0	0
ENSG00000101158.8	57	0	10	0	219	0	0	0
ENSG00000125779.17	58	14	126	0	407	0	0	0
ENSG00000125821.7	2	1	3	0	704	0	0	0
ENSG00000256717.1	0	0	0	0	0	0	0	1
ENSG00000262456.1	0	0	0	0	0	0	1	0
ENSG00000201785.1	0	0	0	0	0	0	22	0
ENSG00000164849.7	0	1	1	0	19	0	0	0
ENSG00000254505.4	26	4	6	0	21	0	0	0
ENSG00000235718.3	0	0	0	0	1	0	0	0
ENSG00000164442.8	1	4	6	0	3	0	0	0
ENSG00000260714.1	0	0	0	0	0	0	1	0
ENSG00000185324.17	2	1	13	0	69	0	0	0
ENSG00000260276.1	0	0	0	0	0	0	83	316
ENSG00000109066.9	4	0	19	0	255	0	0	0
ENSG00000157985.13	35	31	60	0	9834	0	0	0
ENSG00000130816.10	56	5	1	0	486	0	0	0
ENSG00000264666.1	0	0	0	0	0	0	0	13
ENSG00000255441.1	0	0	0	0	0	0	2	2
ENSG00000092199.13	27	74	19	0	1145	0	0	0
ENSG00000092140.10	6	11	11	0	346	0	0	0
ENSG00000137834.10	15	27	4	0	209	0	0	0
ENSG00000031544.10	0	0	0	0	0	0	0	1
ENSG00000258529.1	0	0	0	0	0	0	2	66
ENSG00000267618.1	12	0	18	0	487	0	0	0
ENSG00000173218.10	4	0	4	0	103	0	0	0
ENSG00000085662.9	4	1	7	0	31	0	0	0
ENSG00000264735.1	0	0	0	0	0	0	2	0
ENSG00000179598.5	7	0	3	0	74	0	0	0
ENSG00000197372.5	1	0	0	0	23	0	0	0
ENSG00000159307.14	0	0	0	0	1	0	0	0
ENSG00000221445.1	0	0	0	0	0	0	2	0
ENSG00000204740.5	15	0	0	0	717	0	0	92
ENSG00000166860.2	7	1	8	0	0	0	0	0
ENSG00000229057.1	0	0	0	0	0	0	2	0
ENSG00000170242.13	15	3	5	0	203	0	0	0
ENSG00000107551.16	14	2	20	0	399	0	0	0
ENSG00000131467.6	6	11	31	1	21	0	0	0
ENSG00000171827.6	1	2	0	0	8	0	0	0
ENSG00000164411.6	0	0	0	0	1	0	0	0
ENSG00000204859.7	18	2	0	0	83	0	0	0
ENSG00000255136.2	0	0	0	0	0	0	1	6
ENSG00000250170.1	0	0	0	0	0	0	0	1
ENSG00000158773.10	11	2	7	0	14	0	0	0
ENSG00000174938.10	17	7	5	0	34	0	0	0
ENSG00000185219.11	11	8	104	0	79	0	0	0
ENSG00000237489.2	0	0	0	0	0	0	2	16
ENSG00000196176.7	1	0	0	0	0	0	0	0
ENSG00000243716.6	1	0	0	0	8	0	0	0
ENSG00000179820.11	44	15	702	0	106	0	0	0
ENSG00000272994.1	0	0	0	0	0	0	14	0
ENSG00000103248.13	4	23	12	0	200	0	0	0
ENSG00000240964.2	0	0	0	0	0	0	2	0
ENSG00000198830.6	2	1	3	0	62	0	0	0
ENSG00000118482.7	47	7	8	0	465	0	0	0
ENSG00000272129.1	0	0	0	0	0	0	1	0
ENSG00000250132.2	0	0	0	0	0	0	1	14
ENSG00000189057.6	2	0	1	0	27	0	0	0
ENSG00000272275.1	0	0	0	0	0	0	1	0
ENSG00000258534.1	0	0	0	0	0	0	1	85
ENSG00000071242.7	3	5	1	0	418	0	0	0
ENSG00000124802.7	3	0	3	0	87	0	0	0
ENSG00000270951.1	0	0	0	0	0	0	1	0
ENSG00000167550.6	0	0	3	0	1	0	0	0
ENSG00000119912.11	8	0	2	0	248	0	0	0
ENSG00000129317.10	2	3	6	0	39	0	0	0
ENSG00000156110.9	5	3	4	0	1455	0	0	0
ENSG00000152192.6	9	5	7	0	70	0	0	0
ENSG00000204516.5	3	0	1	0	16	0	0	0
ENSG00000107789.11	4	1	4	0	48	0	0	0
ENSG00000233098.4	0	0	0	0	0	0	38	948
ENSG00000174945.9	0	0	0	0	3	0	0	1
ENSG00000204472.8	0	0	0	0	3	0	0	0
ENSG00000253390.1	0	0	0	0	0	0	0	1
ENSG00000160410.10	22	0	0	0	97	0	0	0
ENSG00000172345.9	1	0	5	0	9	0	0	0
ENSG00000266498.1	0	0	0	0	0	0	1	0
ENSG00000254473.1	0	0	0	0	0	0	0	7
ENSG00000212535.1	0	0	0	0	0	0	1	0
ENSG00000257093.2	7	0	26	0	57	0	0	0
ENSG00000196090.8	0	0	0	0	3	0	0	0
ENSG00000126088.8	10	0	0	0	21	0	0	0
ENSG00000174100.5	4	0	8	0	39	0	0	0
ENSG00000143257.7	0	0	0	0	1	0	0	0
ENSG00000232294.1	0	0	0	0	0	0	0	3
ENSG00000259820.1	0	0	0	0	0	0	8	0
ENSG00000173327.3	126	191	19	0	418	0	22	0
ENSG00000158158.7	4	0	7	0	62	0	0	0
ENSG00000219902.1	0	0	0	0	0	0	3	0
ENSG00000172663.4	3	0	6	0	11	0	0	0
ENSG00000145901.10	15	3	9	0	186	0	0	0
ENSG00000255845.1	0	0	0	0	0	0	0	1
ENSG00000168016.9	0	0	1	0	4	0	0	0
ENSG00000155846.12	5	0	11	0	175	0	0	0
ENSG00000077150.13	16	3	0	0	86	0	0	0
ENSG00000228826.2	0	0	0	0	0	0	0	2
ENSG00000186470.9	1	0	11	0	30	0	0	0
ENSG00000168827.10	5	1	0	0	43	0	0	0
ENSG00000178882.9	0	0	0	0	394	0	0	0
ENSG00000108788.7	26	0	8	0	50	0	0	0
ENSG00000183735.5	7	3	1	0	81	0	0	0
ENSG00000124253.9	11	1	4	0	9	0	0	0
ENSG00000119326.10	5	0	1	0	63	0	0	0
ENSG00000258882.1	0	0	0	0	0	0	0	1
ENSG00000248235.2	2	0	0	0	52	0	0	0
ENSG00000261130.1	3	3	0	0	206	0	0	0
ENSG00000166822.8	1	3	7	0	57	0	0	0
ENSG00000269028.2	0	29	0	0	0	0	0	0
ENSG00000178193.5	0	0	0	0	0	0	0	1
ENSG00000134243.7	33	0	111	0	183	0	0	0
ENSG00000199673.1	0	0	0	0	0	0	42	0
ENSG00000172824.10	0	0	0	0	2	0	0	0
ENSG00000142233.7	0	0	0	0	7	0	0	0
ENSG00000124217.3	4	1	3	0	0	0	0	0
ENSG00000100811.6	12	2	41	0	137	0	0	0
ENSG00000262434.1	0	0	0	0	0	0	1	0
ENSG00000234147.1	0	0	0	0	0	0	1	49
ENSG00000119844.10	10	12	7	0	152	0	0	0
ENSG00000116586.7	5	0	0	0	4	0	0	0
ENSG00000106049.4	10	2	4	0	387	0	0	0
ENSG00000138495.2	3	0	0	0	8	0	1	1
ENSG00000166546.9	0	1	0	0	34	0	0	0
ENSG00000161800.8	5	0	7	0	36	0	0	0
ENSG00000131148.4	4	1	8	0	189	0	0	10
ENSG00000265935.1	0	0	0	0	0	0	0	1
ENSG00000135709.8	0	0	22	0	43	0	0	0
ENSG00000120616.11	6	5	3	0	187	0	0	0
ENSG00000198835.3	6	4	3	0	92	0	0	0
ENSG00000170801.5	1	0	0	0	0	0	0	0
ENSG00000255857.1	0	0	0	0	0	0	5	13
ENSG00000067365.10	16	5	34	0	272	0	0	0
ENSG00000228022.1	0	0	0	0	0	0	0	3
ENSG00000153904.14	4	2	18	0	314	0	0	0
ENSG00000137486.12	10	8	40	0	1082	0	0	0
ENSG00000083099.6	0	0	4	0	0	0	0	0
ENSG00000099341.7	13	5	12	0	44	0	0	0
ENSG00000005421.4	0	0	0	0	62	0	0	0
ENSG00000253430.1	0	0	0	0	0	0	0	1
ENSG00000118900.10	15	2	25	0	90	0	0	0
ENSG00000171444.13	1	0	0	0	66	0	0	0
ENSG00000247925.2	0	0	0	0	0	0	0	15
ENSG00000243155.1	0	0	0	0	0	0	5	197
ENSG00000261924.1	0	0	0	0	0	0	1	0
all	236614	101854	229558	124	3006021	321773	213690	275523
ENSG00000264541.1	0	0	0	0	0	0	1	0
ENSG00000233725.3	0	0	0	0	0	0	0	1
ENSG00000269915.1	0	0	0	0	0	0	0	1
ENSG00000070214.11	5	4	39	0	284	0	0	0
ENSG00000224643.1	0	0	0	0	0	0	0	1
ENSG00000259124.1	0	0	0	0	0	0	0	4
ENSG00000132670.16	28	8	5	0	665	0	0	0
ENSG00000138592.9	7	2	6	0	85	0	0	0
ENSG00000132383.7	6	0	7	0	64	0	0	0
ENSG00000147853.12	7	2	10	0	183	0	0	0
ENSG00000262560.1	0	0	0	0	0	0	0	5
ENSG00000168397.12	70	10	47	0	1643	0	0	0
