ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000160305.13	-0.7218|0.00000	NaN|0.00000	2.0748|3.02673	NaN|0.00000	1.1108|28.46354	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000187624.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250447.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000233975.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000055813.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223956.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221184.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	NaN|0.00000
ENSG00000163516.9	-0.6394|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.7175|15.99525	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102053.11	NaN|0.00000	NaN|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186468.8	-1.6171|0.00000	NaN|0.00000	-0.2180|0.00000	NaN|0.00000	0.6460|0.66472	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179750.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225022.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264109.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000154359.8	-1.7326|0.00000	1.2150|1.09323	NaN|0.90086	NaN|0.00000	-0.3857|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253974.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243742.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164070.7	NaN|0.00000	NaN|0.00000	-2.4695|0.00000	NaN|0.00000	-1.6070|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182853.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000113205.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243385.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168014.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.6133|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143184.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.25595	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130283.7	NaN|0.00000	NaN|0.26683	NaN|0.00000	NaN|0.00000	-0.7799|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229820.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000117148.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000149658.13	-0.4820|0.00000	NaN|0.72695	0.2674|0.20969	NaN|0.00000	0.1239|0.40075	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000105221.12	-0.6836|0.00000	1.7724|15.76103	2.0937|47.20853	NaN|0.00000	0.8436|30.27172	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227579.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276
ENSG00000220785.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.6825|2.73187	1.2060|1.35400
ENSG00000214954.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000111057.6	-0.9600|0.00000	NaN|0.13703	NaN|0.00000	NaN|0.00000	0.1225|0.09574	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256825.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3639|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184060.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.25595
ENSG00000257026.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224192.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261197.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132823.6	NaN|0.00000	NaN|0.20276	NaN|0.00000	NaN|0.00000	0.1975|0.37563	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250753.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000177459.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000139132.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5201|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000148935.6	-0.4371|0.00000	NaN|0.13703	NaN|0.00000	NaN|0.00000	-0.4410|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164742.10	NaN|0.00000	NaN|0.00000	-0.4955|0.00000	NaN|0.00000	0.0711|0.06539	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198695.2	-0.3846|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203858.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221994.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5346|0.00000
ENSG00000135926.8	-1.0481|0.00000	-0.0321|0.00000	-0.0221|0.00000	NaN|0.00000	-0.2631|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164062.8	0.1387|0.13957	NaN|0.00000	NaN|0.90086	NaN|0.00000	1.4847|12.14919	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229525.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256902.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161572.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261266.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207233.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-5.1051|0.00000	NaN|0.00000
ENSG00000113569.11	0.1743|0.04341	NaN|0.00000	0.9679|0.60557	NaN|0.00000	-1.2984|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104290.6	NaN|0.00000	NaN|0.00000	-0.4695|0.00000	NaN|0.00000	-0.6256|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000110987.4	NaN|0.00000	NaN|0.13703	-1.3402|0.00000	NaN|0.00000	-0.2800|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000233798.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231204.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5764|0.00000
ENSG00000225564.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101076.12	-1.3352|0.00000	0.6460|1.20020	-0.8650|0.00000	NaN|0.00000	-0.1849|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152487.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5261|0.00000
ENSG00000215021.4	0.2150|0.23476	NaN|0.00000	-0.5950|0.00000	NaN|0.00000	-1.8282|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106009.11	0.3594|0.30761	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.1164|29.03563	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000133111.3	0.7593|0.93588	NaN|0.13703	NaN|0.00000	NaN|0.00000	-1.2800|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259194.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000180104.11	-1.4277|0.00000	NaN|0.00000	NaN|0.63213	NaN|0.00000	0.4618|1.48507	NaN|0.00000	NaN|0.00000	NaN|0.25595
ENSG00000221802.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42221	NaN|0.00000
ENSG00000088826.13	0.6383|1.14188	-1.2631|0.00000	NaN|0.00000	NaN|0.00000	0.6426|9.52856	NaN|0.00000	NaN|0.00000	NaN|0.20276
ENSG00000163683.7	NaN|0.00000	NaN|0.00000	0.2674|0.11547	NaN|0.00000	-1.8638|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207175.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42221	NaN|0.00000
ENSG00000128463.8	NaN|0.00000	NaN|0.00000	NaN|0.53137	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251924.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000144445.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5626|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238795.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.4845|0.00000	NaN|0.00000
ENSG00000101574.10	NaN|0.63213	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.4762|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196821.5	-0.6882|0.00000	NaN|0.20518	0.9218|5.04430	NaN|0.00000	-0.5746|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000105669.8	-0.6133|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8257|11.38635	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257522.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238224.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000180353.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000157593.12	-0.4430|0.00000	NaN|0.20276	-1.0805|0.00000	NaN|0.00000	1.2003|1.60704	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138614.10	NaN|0.00000	NaN|0.25595	NaN|0.42221	NaN|0.00000	-1.0627|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000200913.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.7381|0.00000	NaN|0.00000
ENSG00000092051.12	NaN|0.53137	NaN|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.13703	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163322.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.7326|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171262.7	1.8524|2.26999	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2020|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267095.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182552.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5102|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197859.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4104|0.64938	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248494.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257644.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000148175.8	-1.4695|0.00000	NaN|0.13703	0.1325|0.13312	NaN|0.00000	-1.4039|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161091.8	-0.8976|0.00000	NaN|0.25595	0.6179|1.10995	NaN|0.00000	0.7543|7.67366	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000151461.15	-0.4846|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.00000	-0.4328|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257345.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0407|0.00000
ENSG00000108963.13	-1.3700|0.00000	NaN|0.00000	-0.1476|0.00000	NaN|0.00000	0.9795|6.09084	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132286.7	NaN|0.00000	NaN|0.00000	-0.8132|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248673.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.06874
ENSG00000105655.14	1.8880|11.02441	2.9399|14.20896	NaN|0.53137	NaN|0.00000	3.2954|38.67766	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186106.7	NaN|0.00000	-0.2996|0.00000	NaN|0.13703	NaN|0.00000	-1.3331|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253390.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184163.3	NaN|0.53137	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.1400|8.69633	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251634.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.8846|0.00000
ENSG00000267064.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272351.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.8106|0.00000	NaN|0.00000
ENSG00000141696.8	-1.3540|0.00000	3.1743|3.76326	-2.3700|0.00000	NaN|0.00000	0.1452|0.25721	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198388.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115504.10	-1.4532|0.00000	0.0728|0.12058	-0.4371|0.00000	NaN|0.00000	-0.5925|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115355.11	0.5529|1.16351	1.4088|3.32529	3.7004|23.24238	NaN|0.00000	-0.1819|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204653.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099365.5	NaN|0.53137	NaN|0.00000	3.7831|12.31469	NaN|0.00000	0.4374|0.32240	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143507.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7997|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000010072.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2545|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164953.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0651|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272325.1	0.5305|0.32703	-0.2996|0.00000	0.6275|3.12196	NaN|0.00000	-0.8363|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000113262.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000108424.5	-0.3570|0.00000	0.0044|0.05631	-0.1476|0.00000	NaN|0.00000	-0.0583|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182500.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5001|0.77314	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204576.7	NaN|0.00000	NaN|0.20276	1.1743|0.88556	NaN|0.00000	-0.8846|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226913.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000199564.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173406.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5497|0.00000	NaN|0.00000	NaN|0.00000	-0.1990|0.00000
ENSG00000236375.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204580.7	-1.4161|0.00000	2.0044|4.07651	-1.5261|0.00000	NaN|0.00000	1.6889|7.93394	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171467.11	-1.3298|0.00000	NaN|0.00000	NaN|0.25595	NaN|0.00000	-0.8257|0.00000	NaN|0.00000	NaN|0.20276	-2.3175|0.00000
ENSG00000260461.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000111348.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000070087.9	3.1154|7.18635	2.1325|3.73198	5.0383|400.00000	NaN|0.00000	2.3457|28.69191	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269189.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5045|0.40988	NaN|0.00000
ENSG00000213983.7	-0.3677|0.00000	4.9427|400.00000	NaN|0.06287	NaN|0.00000	1.0932|20.40290	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122223.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115423.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204196.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000120699.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3540|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207547.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.25595	NaN|0.00000
ENSG00000272084.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5626|0.00000	NaN|0.00000
ENSG00000259899.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1920|0.00000
ENSG00000232150.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232211.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161040.12	NaN|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.00000	-0.8976|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259933.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.53137
ENSG00000249345.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267531.1	0.7593|0.50336	1.5529|1.26766	NaN|0.42221	NaN|0.00000	2.5305|19.32049	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260285.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.4106|0.00000	NaN|0.00000
ENSG00000269291.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269019.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185436.7	-1.4695|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1861|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138413.9	0.1325|0.08840	1.1325|1.77518	NaN|0.07422	NaN|0.00000	0.2441|0.68958	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259171.1	NaN|0.00000	-2.0221|0.00000	-1.0407|0.00000	NaN|0.00000	-1.4579|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253842.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236366.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000113749.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236526.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273118.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000072274.8	0.0353|0.00146	-1.0736|0.00000	1.1919|6.15288	NaN|0.00000	-1.2129|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164118.8	NaN|0.00000	NaN|0.00000	NaN|0.02719	NaN|0.00000	0.4374|0.65388	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261558.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249456.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.6070|0.00000	-0.7523|0.00000
ENSG00000173572.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000151665.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5671|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000088179.4	NaN|0.00000	1.1154|0.67219	0.5443|0.43632	NaN|0.00000	-0.2057|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000128284.15	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3885|0.36474	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130988.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7639|2.17751	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000162878.8	-0.8603|0.00000	0.6114|0.53294	1.2545|2.18417	NaN|0.00000	-0.3465|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238444.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
